"species","Long","Lat","Family","FAO_AREA","Year"
"293","Alepocephalus australis",167.6817,-40.0783,"Alepocephalidae"," 81",1987
"294","Alepocephalus australis",-173.8717,-43.5982,"Alepocephalidae"," 81",1992
"295","Alepocephalus australis",167.9,-39.99,"Alepocephalidae"," 81",2011
"296","Alepocephalus australis",167.7723,-39.93,"Alepocephalidae"," 81",1990
"297","Alepocephalus australis",-178.206167,-44.64783,"Alepocephalidae"," 81",2016
"298","Alepocephalus australis",168.9917,-43.0933,"Alepocephalidae"," 81",1988
"299","Alepocephalus australis",-174.618,-44.3988,"Alepocephalidae"," 81",1991
"300","Alepocephalus australis",167.856,-39.912,"Alepocephalidae"," 81",2005
"301","Alepocephalus australis",167.7493,-39.7892,"Alepocephalidae"," 81",1990
"302","Alepocephalus australis",176.2833,-37.08333,"Alepocephalidae"," 81",1989
"303","Alepocephalus australis",-174.961,-44.4898,"Alepocephalidae"," 81",1992
"304","Alepocephalus australis",178.7705,-38.6618,"Alepocephalidae"," 81",1989
"305","Alepocephalus australis",167.7712,-39.9345,"Alepocephalidae"," 81",1990
"306","Alepocephalus australis",168.9413,-34.56882,"Alepocephalidae"," 81",2003
"307","Alepocephalus australis",-175.1805,-44.6715,"Alepocephalidae"," 81",1992
"308","Alepocephalus australis",-176.8907,-44.7545,"Alepocephalidae"," 81",1992
"309","Alepocephalus australis",167.1952,-39.7635,"Alepocephalidae"," 81",2006
"310","Alepocephalus australis",176.1455,-41.4445,"Alepocephalidae"," 81",1992
"311","Alepocephalus australis",178.9715,-37.7843,"Alepocephalidae"," 81",1990
"312","Alepocephalus australis",167.7613,-39.784,"Alepocephalidae"," 81",1990
"313","Alepocephalus australis",167.9382,-39.9477,"Alepocephalidae"," 81",1990
"314","Alepocephalus australis",178.3902,-38.9005,"Alepocephalidae"," 81",1992
"315","Alertichthys blacki",167.5608,-50.5433,"Congiopodidae"," 81",1985
"316","Alertichthys blacki",179.4865,-48.321,"Congiopodidae"," 81",1999
"317","Alertichthys blacki",179.9763,-48.1888,"Congiopodidae"," 81",1999
"318","Alertichthys blacki",169.8708,-53.1983,"Congiopodidae"," 81",1984
"319","Alertichthys blacki",171.7383,-52.9658,"Congiopodidae"," 81",1984
"320","Alertichthys blacki",179.9788,-48.1048,"Congiopodidae"," 81",2001
"321","Alertichthys blacki",171.8707,-49.5797,"Congiopodidae"," 81",1994
"322","Alertichthys blacki",178.8458,-48.0877,"Congiopodidae"," 81",2001
"323","Alertichthys blacki",178.8697,-48.0695,"Congiopodidae"," 81",2001
"324","Alertichthys blacki",170.4958,-53.0743,"Congiopodidae"," 81",1994
"325","Alertichthys blacki",170.2342,-53.0117,"Congiopodidae"," 81",1998
"326","Alertichthys blacki",179.4917,-43.8967,"Congiopodidae"," 81",1986
"327","Alertichthys blacki",170.4627,-53.2903,"Congiopodidae"," 81",2004
"328","Alertichthys blacki",170.7923,-51.9623,"Congiopodidae"," 81",1994
"329","Alertichthys blacki",172.0333,-52.9708,"Congiopodidae"," 81",1984
"330","Alertichthys blacki",170.48,-52.8042,"Congiopodidae"," 81",1985
